text,id,timestamp_ms,user.screen_name,user.id
JLo's dress! #eredcarpet #GoldenGlobes,2.906206579878871e+17,1358124338000.0,Dozaaa_xo,557374298.0
What's making Sofia Vergara's boobs stay like that? Magic? Witchcraft? #GoldenGlobes,2.906206578872197e+17,1358124338000.0,theAmberShow,14648726.0
RT @FabSugar: Kerry Washington is EVERYTHING. Dying over her Miu Miu gown! @goldenglobes #goldenglobes http://t.co/3feH7MvO,2.90620657828524e+17,1358124338000.0,SweetyPW,35498686.0
Anne Hathaway has got me living. #GoldenGlobes,2.906206577991598e+17,1358124338000.0,_NicoleEdwards,144430208.0
Jennifer Lopez's lace dress? Thoughts? #GoldenGlobes,2.906206577781883e+17,1358124338000.0,lolaogunnaike,134953223.0
Podrán criticar a #Adele de su moda y su maniquere pero jamás podrán poner en tela de juicio su TALENTO! @eonline #GoldenGlobes #RedCarpet,2.9062065771945574e+17,1358124338000.0,SabyOnford,404554221.0
"US, Weakly #GoldenGlobes",2.906206577152737e+17,1358124338000.0,alejandraoleary,45748270.0
"RT @BillMc7: ""Wait. What's that smell?!"" (everyone being interviewed by Al Roker) #GoldenGlobes",2.9062065771525325e+17,1358124338000.0,xtinavickers,92139052.0
Hugh Jackman is so awesome!!! #goldenglobes,2.906206577068728e+17,1358124338000.0,Boaz_173,31504713.0
It was awkward. RT @hollywoodhwife: They cut to and then from JLo during the Ben Affleck interview.  #goldenglobes,2.906206575600845e+17,1358124338000.0,KateSpencer1,21571382.0
hellen mirren *O* #goldenglobes,2.906206575516713e+17,1358124338000.0,ItsBlerena,359715651.0
Jennifer Lopez's dress is jaw droppingly amazing #GoldenGlobes #redcarpet,2.906206575265055e+17,1358124338000.0,noirlashlounge,21706403.0
"Jessica Alba is absolutely flawless, omg❤ #redcarpet #GoldenGlobes",2.906206573167944e+17,1358124338000.0,_VickiAnne_,371344639.0
Werk @kerrywashington Stunning!!! #GoldenGlobes red carpet,2.906206572748554e+17,1358124338000.0,LisaFranceCNN,52752875.0
Sofia Vergara este bueno ella es Sofia Vergara :) #GoldenGlobes,2.906206572329083e+17,1358124338000.0,OrsiniRobert,750218220.0
“@amsdiva: Kate Hudson's smile is as infectious as her mother's #globesphilly #goldenglobes” Truth,2.9062065717837824e+17,1358124338000.0,PhilToochi,285620930.0
Why did I just flip out? Because one of the best people in the world showed up on the tv..Kristen Wiig #goldenglobes !,2.906206571700142e+17,1358124338000.0,mo_JOE_marino,286809109.0
What's up with this I'm wearing lace/a tattoo look? #goldenglobes,2.906206571616133e+17,1358124338000.0,RachelTRAFFIC,30718025.0
Hugh Jackman is looking a bit too bronzed. Orange is not his color #GoldenGlobes,2.906206571574067e+17,1358124338000.0,NolaBeth,18909973.0
RT @AudrinaPatridge: @SofiaVergara is my favorite!!! #GoldenGlobes,2.906206569728696e+17,1358124338000.0,melissapenagos,178463556.0
Who's that teenage boy standing behind Jessica alba? He's wearing a strapless gown...wait. Oh hi Anne Hathaway. #GoldenGlobes,2.906206569519145e+17,1358124338000.0,mylifeslap,19845495.0
Poor Al Roker. He is just too easy a target. #Semencrust #GoldenGlobes,2.906206569435095e+17,1358124338000.0,ronaldfsuber,60428693.0
#SofiaVergara is gorgeous. Loved her dress.  #GoldenGlobes #ModernFamily,2.906206568344535e+17,1358124338000.0,ErickaWoode,15087056.0
mi programa de domingo a la noche va a ser ver los #GoldenGlobes ??? #matame,2.9062065668346266e+17,1358124338000.0,paligomez,137765371.0
"RT @Chrishell7: If all these beautiful actresses start to make u feel inadequate, picture them trying to pee through a spanx hole all night #GoldenGlobes",2.9062065646116864e+17,1358124338000.0,panthergrrl,14095512.0
My Baby Leo DiCaprio.aaaaaah estava esperando ele aparecer. Estava com saudades do meu amor. #GoldenGlobes,2.906206564569825e+17,1358124338000.0,TVDPLL,175201062.0
Kerry Washington is perfect!!!! #GoldenGlobes,2.906206563940516e+17,1358124338000.0,FringePhalanges,324397071.0
It should be illegal to look as good as Ewan McGregor. Salmon Fishing in the Yemen was a good movie btw. #GoldenGlobes,2.906206563143516e+17,1358124338000.0,ACaryGrantFan,71066469.0
.@kerrywashington's nude &amp; sheer = yes. Jennifer Lopez's take on the same trend? = oy vey #goldenglobes,2.9062065627663155e+17,1358124338000.0,OnScreenStyle,818609779.0
Ok the moms are shutting it down tonight! Just caught a glimpse of JLO! Lawd! #GoldenGlobes #ERedCarpet,2.906206562094981e+17,1358124338000.0,BabyShopa,275043891.0
"When I grow up, I want to be Dame Helen Mirren. #GoldenGlobes",2.906206558445896e+17,1358124338000.0,HelloKit86,130180869.0
Miu Miu!! yes @kerrywashington #goldenGlobes,2.9062065584040346e+17,1358124338000.0,LovelleEbonie,458714198.0
@CarinesBridal @goldenglobes actually that corset is perfect for her. Bad picture. The dress is extremely flattering.,2.906206558110515e+17,1358124338000.0,ave42designs,85446128.0
"Kerry Washington has been killing it lately! Loved her Django Tour dresses, and loving her Miu Miu at the #GoldenGlobes.",2.906206558068613e+17,1358124338000.0,styleblogca,45485382.0
"Natalie Morales is gorgeous, but don't like the fit of the dress on her #goldenglobes #stylechat",2.9062065573975245e+17,1358124338000.0,ReadyDressedGo,598418788.0
They are ruining the red carpet...“@PaulaEdgar: Awkward Savannah.  Awkward #GoldenGlobes”,2.9062065564747776e+17,1358124338000.0,akamami,273066222.0
Kerry Washington looks fabulous!! #ERedCarpet #GoldenGlobes #wendyredcarpet,2.906206556348744e+17,1358124338000.0,R_Tho,22544632.0
Black dresses with Plunging v necklines and high slits...seems to be a #GoldenGlobes trend,2.9062065553423565e+17,1358124338000.0,JanetScanlon,29192300.0
I'm seeing alot of black in the red carpet tonight. #Goldenglobes #Eredcarpet,2.906206554503373e+17,1358124338000.0,Olaffy_Taffy,150255062.0
@goldenglobes Saw George Clooney..:-) :-),2.9062065544615936e+17,1358124338000.0,staffzen43,208822685.0
J.Lo needs to stop! #fashionmess #GoldenGlobes #eredcarpet,2.906206553958277e+17,1358124338000.0,Stylebylu,49748681.0
"Julianna Rancic standing next to short men, Ryan Seacrest next to tall women.... Lol! #GoldenGlobes #RedCarpet",2.906206552406139e+17,1358124338000.0,SandraBrujis,34423583.0
"RT @Forever21: Oh, Adele. Takes our #heart every time. &lt;3 #GoldenGlobes #ERedCarpet",2.9062065523644416e+17,1358124338000.0,JayneGWilson26,411191114.0
Um... mani cam? That's new. #GoldenGlobes,2.9062065520286106e+17,1358124338000.0,ashbursey,28364916.0
RT @CondensadorFL: Llega el futuro ganador del Globo de Oro: Leonardo DiCaprio #GoldenGlobes #RedCarpet http://t.co/JtzeBa4o,2.906206551902986e+17,1358124338000.0,Funmagic99,240358866.0
Kerry Washington is totally showing J.Lo how you wear nude and sequins. Time for a new queen... #goldenglobes,2.906206620982968e+17,1358124339000.0,LoganLevkoff,47797835.0
@whitbyfoodie Yay another Hamm fan. #goldenglobes #redcarpet,2.906206620479775e+17,1358124339000.0,moniquebeech,20459342.0
"Seacrest asked what Ben Affleck's kids wrote on his hands.  Best use of ""I'd tell you but I'd have to kill you."" #GoldenGlobes #redcarpet",2.906206620437791e+17,1358124339000.0,StaceyWOMC,518510715.0
Definetely Kate's top designers are present in the #GoldenGlobes tonight of course thanks to the #kateefect,2.906206619640955e+17,1358124339000.0,HRHkateaddict,974729437.0
"RT @Loki_Page: #GoldenGlobes Times! We wish good luck tonight to Rachel Weisz, nominated for Best Actress. ""The Deep Blue Sea""",2.906206619598889e+17,1358124339000.0,QueenF1989,117283451.0
"LOL - Kerry Washington tries to show her #Movado bracelet, but I was blinded by Juliana's rock of a ring #GoldenGlobes",2.906206617501983e+17,1358124339000.0,kristinaverner,45254434.0
Kerry Washington in Miu Miu &amp; Prada!!!! OH.......EM.......GEE!!!!!!!!!! &lt;3 #GoldenGlobes #redcarpet,2.9062066170404864e+17,1358124339000.0,Dre_Decarlo,26825036.0
Addy: She a princess? #GoldenGlobes,2.9062066161178214e+17,1358124339000.0,huskerash,47400870.0
Nicole Kidman is wearing Alexander McQueen. #GoldenGlobes. See more here: http://t.co/0w3kQfH7,2.906206614733701e+17,1358124339000.0,vogueoz,34119271.0
JENNIFER LOPEZ LOOKS AMAZINGG!!!! @JLo #GoldenGlobes,2.906206614649815e+17,1358124339000.0,ElizabethKean,311703639.0
Agree! RT @Danishaz: Sofia Vergara trop marrante et sexy #goldenglobes,2.906206614398116e+17,1358124339000.0,MarjoriesCloset,32876615.0
"Hey, that was Uncle Ian!!! #GoldenGlobes",2.9062066137268224e+17,1358124339000.0,BiebersLieber,230940387.0
#GoldenGlobes should be interesting this year...expecting to see a few surprises,2.9062066118813286e+17,1358124339000.0,mchouen,247062164.0
"RT @Rah_Demon: Kate Hudson y Sofia Vergara, impresionantes!! Guapísimas cada una en su estilo y súper elegantes. #redcarpet #GoldenGlobes",2.9062066118395494e+17,1358124339000.0,Andreargs9,613052140.0
"Es lindo ""@TitiChagua: Tampoco entiendo la fijación con Leonardo Di Caprio :$ #GoldenGlobes""",2.9062066117975654e+17,1358124339000.0,Lyanna_PR,231578798.0
RT @cjfarley: We're live blogging the #GoldenGlobes http://t.co/MHmlCspZ via @WSJ,2.9062066107908915e+17,1358124339000.0,Dapple2012,566184777.0
RT @TwitterMovies: Nominee @OfficialAdele on the red carpet! #GoldenGlobes http://t.co/55Jw0hpm,2.9062066098683085e+17,1358124339000.0,laurenweblin,300707389.0
@EmWatson you're so right is doesn't get better than this :) #GoldenGlobes,2.9062066077711974e+17,1358124339000.0,S_Templeman,252534378.0
Que guapos son los hombres en traje.. uff Ben!! viendo #GoldenGlobes,2.9062066064287334e+17,1358124339000.0,almiuxcs,69380713.0
RT @StyleSpotter: - @kerrywashington can do no wrong in Miu Miu #GoldenGlobes,2.906206604080128e+17,1358124339000.0,gabbyroot,269989700.0
"RT @CiudadBizarra: Por la ropa que lleva Sienna Miller, como que harán una película de La Sayona #GoldenGlobes",2.906206604080005e+17,1358124339000.0,OrianaLopezNJ,330656816.0
I never thought that the actual award ceremony had to wait for commercial breaks. #GoldenGlobes,2.906206602486088e+17,1358124339000.0,McBabyKatie,313694349.0
Blinded by Kerry Washington's Miu Miu dress and her gorgeous bling. We are in LOVE.  #GoldenGlobes #bestdressed,2.9062065983758746e+17,1358124339000.0,snobswap,247506902.0
Damn JLo!!!! #GoldenGlobes,2.906206597704827e+17,1358124339000.0,Fri76,36765324.0
"RT @Mariacafranco: Divina Sofía Vergara, pero me gustaría verla arriesgando más #goldenglobes",2.9062065969496474e+17,1358124339000.0,SndyOlavarrieta,298918632.0
RT @LordandTaylor: Sofia Vergara is sparkling at the #GoldenGlobes. What do you think of the look?,2.906206596782121e+17,1358124339000.0,adrii_e,102361017.0
@jillemader I was just thinking the same thing. #goldenglobes,2.906206595481723e+17,1358124339000.0,lifeofmytime,16738862.0
Kerry Washington in Miu Miu #GoldenGlobes,2.906206594433311e+17,1358124339000.0,AlinaChoCNN,193500676.0
RT @goldenglobes: Eddie Redmayne on the @GoldenGlobes #redcarpet! http://t.co/rNW9kwWh,2.906206593426555e+17,1358124339000.0,MissyDunlop,420109471.0
Jlo looks retarded its sick.  #GoldenGlobes,2.9062065930909696e+17,1358124339000.0,iAmOctavian,23454587.0
"I knew it, gotta roll that promotion for #Scandal #GoldenGlobes",2.906206592629555e+17,1358124339000.0,RyanPaulAddison,60993977.0
partiu para ver #goldenglobes,2.906206592419922e+17,1358124339000.0,trbruna,344334492.0
Helen Mirren! #GoldenGlobes ! oh God she is such a great actress,2.906206591539118e+17,1358124339000.0,juliagirones,270998862.0
Jennifer Lawrence's dress is ah-maz-ing. And I want to be Kerry Washington when I grow up. #GoldenGlobes,2.906206589441966e+17,1358124339000.0,StaceFace22,23042409.0
RT @teganandsara: I could listen to Adele talk all day long. #GoldenGlobes,2.906206589357916e+17,1358124339000.0,soytorta,754997851.0
RT @epnebelle: Rob posing on the carpet! #GoldenGlobes http://t.co/ZWfLW43X,2.906206587638497e+17,1358124339000.0,anaandaf,103029559.0
RT @AudrinaPatridge: @SofiaVergara is my favorite!!! #GoldenGlobes,2.906206587386757e+17,1358124339000.0,nangelmedina,158221292.0
J-Lo is stunning -_- ughh #goldenglobes,2.906206586841416e+17,1358124339000.0,SarminV,396924570.0
"Queria assistir #GoldenGlobes porém estão assistindo tv, e não me deixarão mudar de canal ):",2.9062065866735616e+17,1358124339000.0,_mpazetti,158900306.0
DiCaprio #GoldenGlobes -need I say more.,2.906206586086482e+17,1358124339000.0,Kym_Geddes,30892032.0
yesssssssssssssssssssssssss MA'AM. JLO DID THAT!!!!!! #GoldenGlobes #WendyRedCarpet,2.906206584492769e+17,1358124339000.0,SociConnoisseur,57479904.0
Oh Ben Affleck!! You look soo good! #GoldenGlobes #hot,2.906206583947305e+17,1358124339000.0,paulohintz,28231225.0
RT @instyle_UK: Naomi Watts slinky backless gown is a Zac Posen creation. Is it your favourite of the night so far? #goldenglobes #eredcarpet,2.906206582982656e+17,1358124339000.0,YanairaHazoury,24282969.0
"#GoldenGlobes vários vestidos lindo, ai, sonho..",2.9062065826473165e+17,1358124339000.0,paulasiqueira_,58633445.0
George Clooney will be a hottie at 90 years old I swear! That man looks goooood! #GoldenGlobes #sexy,2.906206581388984e+17,1358124339000.0,Jewels1191,40972134.0
Kerry Washington I can't get over you! #obsessed #GoldenGlobes,2.906206580885668e+17,1358124339000.0,mrlikeag6,379579201.0
Helen Mirren looks like me in Drag #GoldenGlobes,2.906206662548808e+17,1358124340000.0,ZacMordechai,36484142.0
RT @Kreacher_1: ¡Kreacher se ha besado con Naomi Watts! #GoldenGlobes,2.9062066624229376e+17,1358124340000.0,Alejandrooplz,746262787.0
Pretty sure Kate Hudson is her biggest fan. #GoldenGlobes #redcarpet,2.906206661583831e+17,1358124340000.0,kctweeter,29740889.0
RT @MarilynMonroeES: Marilyn Monroe en los Golden Globes de 1960. #GoldenGlobes #AlfombraRojaE http://t.co/p3wnBKSr,2.906206661458084e+17,1358124340000.0,Cr_Bacigalupi,298001296.0
Some of those gowns really need a steamer #goldenglobes #shocking,2.9062066610807194e+17,1358124340000.0,girlwithabrew,147507499.0
Who's the guy drinking champagne through a funnel behind Helen Mirren? Weirdest photo-bomb ever. #GoldenGlobes #RedCarpet,2.9062066581446656e+17,1358124340000.0,SupposedlyFun,170151118.0
"#GoldenGlobes viendo a Helen por Hitchcock, go Helen",2.9062066579349504e+17,1358124340000.0,Lix_91,92391269.0
RT @emirimiyasato: #GoldenGlobes George Clooney es definitivamente un viejo churro!!!,2.90620665755734e+17,1358124340000.0,StephanieOshiro,130736246.0
RT @harpersbazaarES: También Eva Longoria se decanta por el color negro #redcarpet #goldenglobes http://t.co/OLvxTO6S,2.906206655040758e+17,1358124340000.0,StephanyTHG,879388843.0
Listening to Ben Affleck talk about directing makes us sad. #GoldenGlobes #oscarssnub,2.9062066547471155e+17,1358124340000.0,6337Phillips,859863582.0
RT @tomandlorenzo: Helen Mirren in @BadgleyMischka #GoldenGlobes 2013 http://t.co/gKuL3B1v,2.906206654411735e+17,1358124340000.0,iSkeletonGuns,108083574.0
"La gente hablando de los #GoldenGlobes y yo aquí hablando de staphylococcus, klebsiella, esporlucación ☹... #Micro #ForeverSegundo",2.906206654369669e+17,1358124340000.0,mariavoso,49093799.0
"Uh, who did Helen Mirren's hair? #GoldenGlobes #fashion",2.9062066539503206e+17,1358124340000.0,lfung,15810303.0
RT @haydenpanettier: It's been 13 years since I stood on a red carpet with Denzel Washington.  Remember the Titans? I do! #GoldenGlobes,2.906206653321175e+17,1358124340000.0,Madi_Ives,302243699.0
RT @goldenglobes: @OfficialAdele on the @GoldenGlobes #redcarpet! http://t.co/NAdYD6f7,2.906206652985549e+17,1358124340000.0,iGabiFerreira,65462739.0
KERRY!!!! #redcarpet #goldenglobes,2.906206651517706e+17,1358124340000.0,justwrite115,253158044.0
"En vista que mi compañero de travesuras ya duerme, veré los #GoldenGlobes",2.906206650217349e+17,1358124340000.0,karencitaTuz,73011574.0
"Bol de céréales, tapis rouge et bonheur. #GoldenGlobes",2.9062066496722125e+17,1358124340000.0,Crispicrunch,16981598.0
Kerry Washington killin it again!! #goldenglobes,2.906206649294725e+17,1358124340000.0,FashionatRaces,540241007.0
"Awe, that's a movie I forgot to see in 2012!!! 'Hitchcock' I knew it would be brilliant!!! #GoldenGlobes",2.9062066484978074e+17,1358124340000.0,BekahTweetz,298250890.0
"Judging by her face, Jennifer Lopez is confusing the #GoldenGlobes Red Carpet with a Playboy photo shoot.",2.9062066477428736e+17,1358124340000.0,anwritt,18394452.0
Oh Leo. Be still my heart. #GoldenGlobes,2.9062066475749786e+17,1358124340000.0,maddiestevens,16733272.0
"If I didn't have midterms, I'd probably be watching the #GoldenGlobes red carpet right now. Bummer.",2.906206646064988e+17,1358124340000.0,Shaebells,93545467.0
RT @itsAlwaysSwift: Taylor Swift looks like a goddess tonight. #GoldenGlobes http://t.co/YYRcJTTU,2.9062066444292915e+17,1358124340000.0,Nikki_Emmy,863074278.0
"Awards season is all about dresses of course, but admit it ladies, it's about the hot male actors in tuxes too isn't it... 😍 #goldenglobes",2.906206643925852e+17,1358124340000.0,touchofadiamond,22609626.0
Marion and Zooey killed it. #GoldenGlobes #redcarpet,2.906206642835333e+17,1358124340000.0,kmiencier,22325706.0
"I'm glad death is making an appearance tonight
Oh that's Helen Mirren
#GoldenGlobes",2.9062066424161485e+17,1358124340000.0,KTru81079,275996166.0
@MissKellyO You look incredible!! #GoldenGlobes,2.906206642038661e+17,1358124340000.0,RockhamptonGurl,32373691.0
I told y'all @JLo was going to out dress everyone #GoldenGlobes,2.906206641325384e+17,1358124340000.0,Deb179,132790182.0
#benaffleck &amp; #jennifergarner's daughters write on ben's hands 4 good luck... so ADORABLE! #goldenglobes #eredcarpet,2.9062066411577754e+17,1358124340000.0,chylalyla,22221453.0
Karen e Gary estão mesmo no Golden Globe Awards com a Jen? #GoldenGlobes,2.906206640864051e+17,1358124340000.0,laurafranzoi,41176101.0
.@kerrywashington I will marry you. #redcarpet #goldenglobes,2.9062066399832064e+17,1358124340000.0,KaraRBrown,266697434.0
"RT @vulture: Seacrest tells Kate Hudson ""Quentin Tarantino says he watches your films on airplanes and cries whenever he sees them."" #GoldenGlobes #shade",2.9062066390604186e+17,1358124340000.0,BrianDuffield,21553544.0
I will never tire of loving how much Hugh Jackman loves his wife. #GoldenGlobes,2.906206638557348e+17,1358124340000.0,taintedidealist,15689309.0
"“@gustavocadile: Oscar winner actress Anjelica Huston, just arrived to the red carpet @goldenglobes in @memekastudio”// genio amigo!!",2.90620663822164e+17,1358124340000.0,suamivevu,409706963.0
Sienna Miller's dress by Erdem is a fab 60s style dress. @madges_hatbox #goldenglobes,2.9062066381377126e+17,1358124340000.0,Madges_Hatbox,735244046.0
no me gusta “@goldenglobes: Anne Hathaway! #redcarpet #goldenglobes http://t.co/18Kw56J8”,2.906206636753674e+17,1358124340000.0,gabicaza,101260093.0
@kerrywashington IS SO GORGEOUS!!! HOLY COW! #goldenglobes #eredcarpet,2.906206635537203e+17,1358124340000.0,Piper_Jones,444139707.0
Sofia Vergara es como BOOM! Me encanta @SofiaVergara #GoldenGlobes,2.906206635453481e+17,1358124340000.0,andrejaimess,47840618.0
"Seacrest asked what Ben Affleck's kids wrote on his hands.  Best use of ""I'd tell you but I'd have to kill you."" #GoldenGlobes #redcarpet",2.9062066348663194e+17,1358124340000.0,staceyduford,15548531.0
Ben Affleck is looking hot! Love the beard! #GoldenGlobes #RedCarpet,2.906206634530816e+17,1358124340000.0,style4youTO,261798720.0
RT @ninagarcia: RT “@tomandlorenzo: Nicole Kidman in Alexander McQueen #GoldenGlobes 2013 @WorldMcQueen http://t.co/2UPgRlBg”,2.906206634488791e+17,1358124340000.0,TatyMontero,50539561.0
Jessica Alba is sooo overrated!! #GoldenGlobes,2.9062066328110285e+17,1358124340000.0,dochjalmar,621539344.0
Helen Mirrer Bella como siempre la adoro #GoldenGlobes,2.906206632391598e+17,1358124340000.0,ginaliz,137088308.0
RT @HuffingtonPost: RT if you don't care about the #GoldenGlobes (1/2),2.906206631720673e+17,1358124340000.0,sarahmc2378,242852908.0
“@heidiklum: 3 hours of hair and makeup later and I'm ready to hit the @GoldenGlobes red carpet! http://t.co/TbX1a8iF”wow,2.906206630923592e+17,1358124340000.0,sheilamcphee,24976907.0
Me dan ganas de llorar cuando veo el cuerpo de Jennifer López. O_o #GoldenGlobes #RedCarpet Aunque sería bueno que cerrara la boca. xD,2.9062066305879654e+17,1358124340000.0,Numidia_21,116823579.0
RT @epnebelle: Rob posing on the carpet! #GoldenGlobes http://t.co/ZWfLW43X,2.906206630378291e+17,1358124340000.0,Tikaaa08,301911541.0
RT @I_montalvo: Los #GoldenGlobes cumplen esta edición 70 años. Aproximadamente el mismo número (70) de novias que hemos visto a George Clooney.,2.906206630168658e+17,1358124340000.0,Morkurio,408031396.0
@antoinescuras Il est prodigieux dans tout ce qu'il fait pour moi. #GoldenGlobes2013 #goldenglobes #GG2013,2.9062066294974464e+17,1358124340000.0,BendottiJ,130816916.0
Soooo many lush dresses! #GoldenGlobes,2.906206629329797e+17,1358124340000.0,Abbielovesmusic,211975439.0
@iamsajuy I thought this was a #GoldenGlobes post.. Haha!,2.906206627316408e+17,1358124340000.0,sleepjunkiegirl,34587423.0
"So hard to smile, walk, wave, and look gorgeous. #eredcarpet #goldenglobes",2.906206627190743e+17,1358124340000.0,ps1356,552077099.0
@PerezHilton finally some GLAM @JLo looking sooooo hot!! #GoldenGlobes,2.906206625932329e+17,1358124340000.0,jasminarenteria,320000906.0
"All these hot men in tuxes... I love it. Ben affleck, Hot! #eredcarpet #GoldenGlobes",2.9062066256387686e+17,1358124340000.0,JennyBarnesFoto,15606854.0
Plunging necklines!!!! Everywhere! #GoldenGlobes #ERedCarpet,2.906206625345208e+17,1358124340000.0,nycpretty,52251346.0
"@FashionatRaces Jennifer Lawrence’s boobs look weird in that dress, which is tragic because she’s amazing #GoldenGlobes",2.906206625093673e+17,1358124340000.0,KeeneGal,62410344.0
Hey Olivia !!! #GoldenGlobes @KerryWashington,2.90620662479999e+17,1358124340000.0,pwils02,37845444.0
Jennifer Lopez. Shit. Damn. DAMN! #GoldenGlobes #redcarpet #iquit,2.9062066243384525e+17,1358124340000.0,Vanessa_Rose,19944580.0
Kerry Washington is tiny.  Also gorgeous. #ERedcarpet #GoldenGlobes,2.906206623248056e+17,1358124340000.0,black_canary02,95582321.0
Looking forward to seeing what @heidiklum hits the runway with #GoldenGlobe #GoldenGlobes #GoldenGlobes2013 #GoldenGlobes2013 #heidiKlum,2.906206697193472e+17,1358124341000.0,owitY,382833803.0
Helen Mirren = CHICOS EXTREME #GoldenGlobes #RedCarpet,2.906206697067643e+17,1358124341000.0,KaylaCagan,47430404.0
@LeoDiCaprio you look great at the #GoldenGlobes tonight!,2.906206695138386e+17,1358124341000.0,MissRedHotts23,377692541.0
I've seen a grand total of one nominated film. So not caring about awards season. I'll just let @kookoobirdie entertain me. #goldenglobes,2.9062066945511834e+17,1358124341000.0,emopause,69758768.0
#GoldenGlobes,2.906206693963899e+17,1358124341000.0,meeel_lalitaa,706061550.0
Hello RT “@heidiklum: 3 hours of hair and makeup later and I'm ready to hit the @GoldenGlobes red carpet! http://t.co/ljwZCxbI”,2.9062066924539904e+17,1358124341000.0,tandreacci,28810040.0
Hugh Jackman! Leonardo DiCaprio! 😍 #ICantGoOn #GoldenGlobes,2.906206692370104e+17,1358124341000.0,xKlaineWhatMayx,355221327.0
"se vc quiser postar algo menos inútil no twtr, espere o #goldenglobes acabar, pfavor. não posso perder esse evento.",2.90620669102805e+17,1358124341000.0,herbertohelder,81510520.0
Best dress of the night Jennifer Lopez...stunning #eredcarpet #goldenglobes,2.9062066906085786e+17,1358124341000.0,robinelliott,83799033.0
RT @courtjustice: Robert Pattinson in @Gucci Made to Order Signoria tuxedo. MTC @TheFashionCourt http://t.co/CefjRU0R @GoldenGlobes http://t.co/kA0PUx4E,2.906206690273075e+17,1358124341000.0,aGirlyLadybug,391889398.0
"Mucho encaje, vestidos con falda tipo sirena y color negro, eso es lo que he visto en la alfombra roja de los #GoldenGlobes.",2.906206689853522e+17,1358124341000.0,DaniCaSaGal,76532873.0
I like how Hugh Jackmans wife is normal age &amp; size. She must actually eat bread &amp; stuff like the rest of us normal folk. #goldenglobes,2.9062066896019456e+17,1358124341000.0,LindseyHein,119550011.0
Tenho preguiça do Ben Affleck só pq ele já namorou a chatinha da Jennifer Lopez #GoldenGlobes,2.906206688972636e+17,1358124341000.0,wendykerr,28439317.0
RT @Veronik08: Ok viendi GoldenGlobes,2.906206688679199e+17,1358124341000.0,daniiaroxyo,274128501.0
RT @heidiklum: 3 hours of hair and makeup later and I'm ready to hit the @GoldenGlobes red carpet! http://t.co/VquEgnth,2.9062066884276634e+17,1358124341000.0,valeriabulozp,86842117.0
Rachel Weisz your dress aint right for these awards #GoldenGlobes  #eredcarpet,2.906206688301793e+17,1358124341000.0,MisLenga,38929305.0
@Th3RealReel why is Helen Mirren's hair blond? #GoldenGlobes,2.906206687840379e+17,1358124341000.0,thatCraigHenry,427556459.0
hello you. RT “@goldenglobes: Eddie Redmayne on the @GoldenGlobes #redcarpet! http://t.co/LqYJGUGH”,2.9062066872949555e+17,1358124341000.0,aniklacasse,61070596.0
Viendo los #GoldenGlobes por pura referencia. Cabe destacar que no he visto la mayoría de los filmes nominados. #ForeverSufrida.,2.906206685743186e+17,1358124341000.0,JeiiiF,43651675.0
Leonardo DiCaprio will always be my favorite actor. #goldenglobes #marryme,2.9062066851559834e+17,1358124341000.0,AyyoAmber,430238402.0
RT @mijangos: i’m wearing fuchi* #goldenglobes,2.906206683310408e+17,1358124341000.0,MarlaGuedimin,22558262.0
¡Qué feo vestido trae Helen Mirren! :S #GoldenGlobes,2.9062066810874675e+17,1358124341000.0,AidadeLonge,74574203.0
"kerry washington, can i be you? #goldenglobes #scandal",2.906206680416297e+17,1358124341000.0,katherineyon,46540077.0
alot of black dresses on the red carpet! #lovingit #eredcarpet #goldenglobes,2.906206679997112e+17,1358124341000.0,shelby_aubrey,25146933.0
RT @canalplusespana: Ya está en nuestro site el vídeo de @birraseries que habéis visto en CANAL+ http://t.co/9vfl4VJp #globosdeoro #goldenglobes #birraseries,2.906206679619461e+17,1358124341000.0,Inmakia,142040792.0
I want to listen to a long conversation between Adele and Sacha Baron Cohen. #goldenglobes #redcarpet,2.906206679493673e+17,1358124341000.0,msmith_photo,1064183557.0
Kristen Wiig couldn't have found a dress that makes her boobs look smaller #GoldenGlobes,2.9062066757607014e+17,1358124341000.0,schmitzey,40484732.0
"Kerry Washintong, necesita aunque sea unos tacones más altos para no ser aplastada en la alfombra roja...  #GoldenGlobes",2.906206675676938e+17,1358124341000.0,AcidaSoy,232305292.0
What @videotron channel is Ryan Seacrest on? #GoldenGlobes,2.906206675425239e+17,1358124341000.0,DKEVERYDAY,81466603.0
RT @MartaLemma: ¿Dónde está Matt Bomer en los #GoldenGlobes? ¿DÓNDE?,2.906206675383214e+17,1358124341000.0,EstherM1O,144649336.0
Con @kiki_battistini mirando #GoldenGlobes,2.90620667517354e+17,1358124341000.0,PatoMirabito,140805090.0
@JLo Looks Stunning!!!! #GoldenGlobes,2.906206674166948e+17,1358124341000.0,TyreesStyle,505022485.0
J.Lo va ideal para ser el reemplazo de Ninel Conde en Aventurera. #goldenglobes,2.906206673831199e+17,1358124341000.0,LasGemelasBarbi,614107965.0
"Hey, Tom Cruise, THIS is Matt Lauer being ""glib"". #GoldenGlobes #briandrew",2.906206671608504e+17,1358124341000.0,BrianJaeger,41553786.0
"Helen Mirren better WERK! She is pulling off a light purple smokey eye, flirty curls and a banging dress! #GoldenGlobes",2.906206670266163e+17,1358124341000.0,JoannaSimkin,17998101.0
